"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1861943392856637545","Thu Nov 28 01:51:58 +0000 2024","0","@tak_works01 お疲れ様です‍↕️ 楽しみにしています！！","1861951135676002339","","tak_works01","ja","🎁ビジネス基礎プレミアム資料🎁(PDF170ページ)","0","0","0","https://x.com/an_shinmama1/status/1861951135676002339","1832077681019760640","an_shinmama1"
"1861248710308667398","Thu Nov 28 01:51:56 +0000 2024","0","@azarimy @_norhaslizay @501Awani Yes i ve heard of it. I am the product of the analogy. Macam ni saya faham ke arah constructive learning but where are the results? So much kids underdeveloped? Kesian cikgu2 sekolah menengah nak kena hadap ramai yang tak reti basic 3M. How you want to explain that?","1861951126515630212","","azarimy","en","Alexandria, Egypt | Melaka","0","1","0","https://x.com/amirzahin93/status/1861951126515630212","282075832","amirzahin93"
"1859084832414068904","Thu Nov 28 01:51:56 +0000 2024","0","@chrstophexr TAK TIK TAK TIK AJE LU BG.","1861951125668413745","","chrstophexr","in","“flingtender  St. seightma” ★","0","0","0","https://x.com/Xeanjin/status/1861951125668413745","2996770470","Xeanjin"
"1861951124808630319","Thu Nov 28 01:51:56 +0000 2024","0","Orang lain tak kosong","1861951124808630319","","","in","Malaysia","0","0","0","https://x.com/nurulasyran/status/1861951124808630319","3048895722","nurulasyran"
"1861951118848471398","Thu Nov 28 01:51:54 +0000 2024","0","Member member tak bagi chance langsung gwa nak beramal jariah astu bagi duit lebih lebih lak","1861951118848471398","","","in","The body in MY, the soul in JP","0","0","0","https://x.com/kuetiauTOMYAM/status/1861951118848471398","390789724","kuetiauTOMYAM"
"1861930836637192701","Thu Nov 28 01:51:53 +0000 2024","0","@UusRsd Sudahlah jangan bikin statment yang tidak perlu/bodoh pilkada kali ini luar biasa menguras tenaga dan pikiran karena untuk menyakinkan simpatisan yang kecewa dan juga cari pemilih baru anda harusnya lebih cerdaslah jangan ego terus yang dipakai.","1861951112733151447","","UusRsd","in","","0","0","0","https://x.com/alkarya/status/1861951112733151447","59369321","alkarya"
"1861791009606361156","Thu Nov 28 01:51:51 +0000 2024","0","@min_minyoque BABIHDSJSDJLHKASKA LEPAS DIA CKP HA MI NI TU DIA SENYAP MUKA DIA ASHFLASDKHAL PASTU DIA GIGGLE AKU TAK KUAT KITA KENA PEGANG TANGAN SAMA2 https://t.co/XvTZHpvz7K","1861951105930006985","https://pbs.twimg.com/tweet_video_thumb/Gdb6p2dbEAAvbKC.jpg","min_minyoque","in","she/her 99 ♡ monsaddic ♡ GG ","0","1","0","https://x.com/monxnubear/status/1861951105930006985","1047035742172717056","monxnubear"
"1861950940791869692","Thu Nov 28 01:51:51 +0000 2024","1","Mintak slip gaji boleh tapi disclose salary range tak boleh lol","1861951104512380956","","_epiphiany","in","","0","0","1","https://x.com/_epiphiany/status/1861951104512380956","1048525246213500930","_epiphiany"
"1861737468275704008","Thu Nov 28 01:51:50 +0000 2024","2","@exajoe 折田さん、早く出てきて真実話さないとすべての罪かぶされるパターン","1861951100158693822","","exajoe","ja","","0","1","0","https://x.com/tak_anji/status/1861951100158693822","1624610335","tak_anji"
"1861951094022377514","Thu Nov 28 01:51:48 +0000 2024","0","kalo au ataupun wp jadi real serem gak si? ️ : jadi pacar aku : maaf ya- ️ : aku gak nerima penolakan GOBLOK SEREM BANGET","1861951094022377514","","","in","","0","0","0","https://x.com/onemonstiez/status/1861951094022377514","1835606782544384001","onemonstiez"
"1861948955753685173","Thu Nov 28 01:51:48 +0000 2024","23","@RaghuJAT01 Builkul unke jaane se kuch samay to jiyaa jaa sakta hai Kintu kab tak","1861951091937820983","","RaghuJAT01","hi","","0","0","0","https://x.com/raaaahulshar/status/1861951091937820983","1682752459624644608","raaaahulshar"
"1861951085935763911","Thu Nov 28 01:51:46 +0000 2024","0","Pulang balik laki anon kat mak dia pastu cakap maaf mak anak mak punya bengap ni pekat sangat. Tak mampus saya nk hadam ","1861951085935763911","","","in","Kuala Lumpur","0","0","0","https://x.com/syuhadakhairil/status/1861951085935763911","207966738","syuhadakhairil"
"1861951084480389198","Thu Nov 28 01:51:46 +0000 2024","2","昨日から喉が終わっています 笑 対策講座(無料版)の2日間のライブが終わって気が抜けたか ？ 今年の学校公演の全日程が終了したからか ？ とにかく来週の対策講座(有料版)までには直します とりあえず、僕のタイムラインから無料版に参加していただいた方々のありがたい感想を読んどいて。","1861951084480389198","","","ja","”特別な案内”を流します→","0","0","0","https://x.com/TAKKi_advisor/status/1861951084480389198","1615637143069818880","TAKKi_advisor"
"1861895152932905066","Thu Nov 28 01:51:43 +0000 2024","0","@kuba_w Ciekawe czy by zadzwonił tak do Morawieckiego za jego głupstwa? A nieee to tak nie działa to nie dla Pana panie areczku xdd","1861951070169088148","","kuba_w","pl","Polska","0","0","0","https://x.com/KaPe20207/status/1861951070169088148","2914717229","KaPe20207"
"1861951066868519373","Thu Nov 28 01:51:42 +0000 2024","0","terkejut tesp mara dah tak support uitm dari tahun lepas","1861951066868519373","","","in","","0","0","0","https://x.com/hafizuddinhzq/status/1861951066868519373","1936513213","hafizuddinhzq"
"1861951066440650807","Thu Nov 28 01:51:42 +0000 2024","0","ITU GURU SAMPAH GILA HORMAT. TIDAK LAYAK UNTUK DIBERI UCAPAN SELAMAT. GURU SAMPAH.","1861951066440650807","","","in","","0","0","0","https://x.com/lagi_riko/status/1861951066440650807","1459445335302938627","lagi_riko"
"1861951065694117977","Thu Nov 28 01:51:42 +0000 2024","1","Pengaruh dukungan Anies Baswedan dan cara berfikir rasional penduduk Jakarta lebih baik daripada ke4 daerah lainnya. Ini dibuktikan dengan pengaruh Jokowi tak mempan dongkrak Ridwan Kamil di Jakarta. Pengaruh Jokowi di Jabar Jateng Jatim Sumut ternyata berdampak.","1861951065694117977","","","in","Jakarta, Indonesia ","0","0","0","https://x.com/KinkinAsikin1/status/1861951065694117977","967247533553561601","KinkinAsikin1"
"1861951059641688403","Thu Nov 28 01:51:40 +0000 2024","1","技術として何かできる、って素敵なことだなあって最近すごい思う。 自分は全然そういうの無いし、なんとなくふわっとわかる程度の知識しか無いから何か持っておけばって思うこと多いなー。","1861951059641688403","","","ja","","0","0","0","https://x.com/tak_waho/status/1861951059641688403","1345580843423551489","tak_waho"
"1861874855378923973","Thu Nov 28 01:51:38 +0000 2024","3","@Milosval1 Otázka zda to není přirozený mechanizmus. Od roku 1960 se počet lidí na planetě víc jak zdvojnásobil. To tempo nemůže být udržitelné. Země má omezenou kapacitu zdrojů. Přitom rok 1960 není tak dávno https://t.co/hVydBP6MmT","1861951052377194974","https://pbs.twimg.com/media/Gdb6nHDb0AAtVY0.jpg","Milosval1","cs","Czech Republic","0","1","0","https://x.com/Sotoniak/status/1861951052377194974","17231159","Sotoniak"
"1861912546799693945","Thu Nov 28 01:51:36 +0000 2024","2","@gluhweinn_ @VampyrHeft Tak chodzi mi o to że jeszcze arab go wyrucha jak się tak będzie przebierać","1861951042801246388","","gluhweinn_","pl","Burg Hohenzollern","0","0","0","https://x.com/SzyMoon1871/status/1861951042801246388","1742462936629559296","SzyMoon1871"
"1861951041173913922","Thu Nov 28 01:51:36 +0000 2024","5","Ufff bohat dino bad ami khawab ma ayi. Abi ami ki chatiya hi chosi ti ka badbukt ufone walo ka msg aya or ank kul gayi. Abi lun kara ha mout marni para gi ami ka nam ki us ki moti moti chatiyo ko soch kar us ka moo ma took kar. retweet plz tak ziyada sa jiyada mari ami ka bola","1861951041173913922","","","tl","","0","0","0","https://x.com/Rizwa_khan247/status/1861951041173913922","1129485518872428549","Rizwa_khan247"
"1861938116849697099","Thu Nov 28 01:51:35 +0000 2024","2","@tanyakanrl Lu mau salahin mata gua ya lu berarti nyalahin tuhan lagian lu semua mikir dia jelek cuma perkara visual. Otak dia ok hati dia ok semua tentang dia ok. Yang gak ok tu pemikiran busuk kelean yang suka ngejudge orang. Begitu sih tapi emang kasar astaghfirullah.","1861951040079511889","","tanyakanrl","in","","0","0","0","https://x.com/demenduid/status/1861951040079511889","1662332777252139008","demenduid"
"1861418529075118176","Thu Nov 28 01:51:34 +0000 2024","0","@beanayy YA ALLAH SORRYY AUTOCORRECT berarti yg kiri tak bawa ya ","1861951035864175001","","beanayy","in","infp-t","0","1","0","https://x.com/_youngkaa/status/1861951035864175001","1543569656954294272","_youngkaa"
"1861732075310846219","Thu Nov 28 01:51:34 +0000 2024","0","@MasMasBiassaa @Jateng_Twit batire nyng kasi tak takoni jare sangar meleh jendral purnawirawan","1861951032215114128","","MasMasBiassaa","in","Sampit","0","0","0","https://x.com/Gaarvfy/status/1861951032215114128","999930722524717056","Gaarvfy"
"1861951030680019316","Thu Nov 28 01:51:33 +0000 2024","0","Cikgu2 panggil ni markah kesian . Sbb budak tulis panjang2 so bagi pi la markah kesian 1 ke 1/2 ke due to the effort. Tapi zaman ni seems like budak dah tak hadap dh benda gini. Angkuh betul ye. Nnti ada la gen Z yg dh besar sket akan backup nape tak bgtau budak2 psl ni ","1861951030680019316","","","in","Malaysia","0","0","0","https://x.com/shairah/status/1861951030680019316","16215765","shairah"
"1861693162647113984","Thu Nov 28 01:51:32 +0000 2024","0","@elvirsp @tekarok007 Banteng vs 12 ++ Hasilnya masih 40% bukan hal yg buruk sih 60:12= 5% plus faktor mantan artis ya gak jelek jelek amat... ","1861951026640867388","","elvirsp","in","","0","0","0","https://x.com/EkohariNovianto/status/1861951026640867388","888212424314167298","EkohariNovianto"
"1861749123583754251","Thu Nov 28 01:51:31 +0000 2024","6","@shin_gmp 代替品の案内も来てました。おそらく同じメーカーさんですね。 弊社はつぶやいた通りのフルスペックのバリデーションやります。 メーカーさんは粒度分布同じと言ってますが、グラフでは違ってたり、錠剤だと色味も大事なので、この辺の事前確認も必要でした。。","1861951023230927239","","shin_gmp","ja","","0","0","0","https://x.com/tak186jumbo/status/1861951023230927239","1523801548878663680","tak186jumbo"
"1861938316288884803","Thu Nov 28 01:51:30 +0000 2024","0","@adaskropka To jak się jakiejś części tak bardzo nie podoba to nikt im nie broni zmienić zawodu. Mam gdzieś ich wolę bo nikt ich nie zmusza do tego. Jak nauczyciele sobie wymyślą że chcą mieć wolne piątki to skrócimy szkołę do 4 dni w tygodniu? A może policjanci też chcą wolne niedziele?","1861951017643909132","","adaskropka","pl","Poland","1","0","0","https://x.com/x_meowmeowmeow/status/1861951017643909132","1853874905428742144","x_meowmeowmeow"
"1861793367840935971","Thu Nov 28 01:51:29 +0000 2024","0","@Farmer0115 @PiotrSemka Przekłada po prostu świat Talmudu nam na Polski. Tak mają","1861951013940281653","","Farmer0115","pl","","0","0","0","https://x.com/Theocrat334153/status/1861951013940281653","1731470791068241920","Theocrat334153"
"1861804647809159371","Thu Nov 28 01:51:29 +0000 2024","0","@morfeox99 @Fintechccs @somoscashea Pues que alguien nivel 5 no tuviera 200$ de crédito no se ¿Sentido común?","1861951012220670377","","morfeox99","es","Venezuela","0","1","0","https://x.com/TakRiuto/status/1861951012220670377","1303633363350192129","TakRiuto"
"1859670113248739479","Thu Nov 28 01:51:28 +0000 2024","0","@asamiyorumki ananin amina da tak tamami kasar seni","1861951009175548100","","asamiyorumki","tr","","0","0","0","https://x.com/berkay154675/status/1861951009175548100","1780843113654669312","berkay154675"
"1861951008043413842","Thu Nov 28 01:51:28 +0000 2024","0","ada sesiapa nak beli pc leehan tak. 3je lagi sbb yg lain aku dh beli. balance tu dah adaaaa","1861951008043413842","","","in","DoubleB Nation","0","1","0","https://x.com/doublebsoftie/status/1861951008043413842","1101810158508761089","doublebsoftie"
"1861894805686767937","Thu Nov 28 01:51:27 +0000 2024","0","@letsrelax_ Jangan terlalu percaya jika tak ingin dikhianati","1861951002704052471","","letsrelax_","in","Kota auto pilot","0","0","0","https://x.com/kuyangmanis_/status/1861951002704052471","861604781869092864","kuyangmanis_"
"1861735971475366330","Thu Nov 28 01:51:27 +0000 2024","0","@firatrbl seng tak herani ganis ikilo lapo mudun malang","1861951002452345138","","firatrbl","in","","0","0","0","https://x.com/dhany_fir/status/1861951002452345138","1709249809","dhany_fir"
"1861950913512091980","Thu Nov 28 01:51:05 +0000 2024","0","menyesal tak beli gomdo lee yang 10cm punya i beli yang 7cm ni so smol laaaa ","1861950913512091980","","","in","","0","0","0","https://x.com/nanineoo/status/1861950913512091980","3012941364","nanineoo"
"1861931419905212872","Thu Nov 28 01:51:05 +0000 2024","0","@piremaikhana Bahot hi pyari bat kahi Hai Maine aj tak is nazriye se Nahi Socha Tha thanks","1861950910919758236","","piremaikhana","hi","لاہور, پاکستان","0","0","0","https://x.com/HafizSh51505/status/1861950910919758236","1507971036503056384","HafizSh51505"
"1861950902703452609","Thu Nov 28 01:51:03 +0000 2024","0","Nak tunggu kaya macam takut tak sempat keluarga nak rasa hasil aku. Kalau bukan aku pergi diorg pergi. Lumrah dunia kan. Jadi aku bagilah apa yang ada.","1861950902703452609","","","in","city of stars ","0","0","0","https://x.com/QVinatra/status/1861950902703452609","2910803533","QVinatra"
"1861950902325883111","Thu Nov 28 01:51:03 +0000 2024","1","Tengok gambar2 review kat google tak pernah nampak gambar kedai penuh. Heh","1861950902325883111","","","in","","0","0","0","https://x.com/Beberuruang/status/1861950902325883111","1339039845289611264","Beberuruang"
"1837257317685023010","Thu Nov 28 01:51:01 +0000 2024","0","@Violetshadow_m I d eat that all day","1861950894050357436","","Violetshadow_m","en","Alabama","0","0","0","https://x.com/TicTakD1/status/1861950894050357436","1605227560429813763","TicTakD1"
"1861950892523827584","Thu Nov 28 01:51:00 +0000 2024","0","cejuk oiiii hujan tak berenti ️","1861950892523827584","","","in","","0","0","0","https://x.com/snflwr77_/status/1861950892523827584","1649809592891891715","snflwr77_"
"1861941598969590161","Thu Nov 28 01:50:57 +0000 2024","0","@imu07280300033 Hamre yaha toh wala nhii aaya hai tak happy morning","1861950876619039177","","imu07280300033","tl","Jaipur, Rajasthan","0","0","0","https://x.com/Abidpathan07/status/1861950876619039177","1820123928196677632","Abidpathan07"
"1861749048728023396","Thu Nov 28 01:50:55 +0000 2024","0","@Suugcham Dicaci tak tumbang dipuji tak terbang. Di traktir? Gapunya duit bang","1861950869136355555","","Suugcham","in","xii, Fun Purposes | 트레저! 2004.","0","0","0","https://x.com/Jeonigwo/status/1861950869136355555","4924804894","Jeonigwo"
"1861898810919965154","Thu Nov 28 01:50:53 +0000 2024","1","@mineck_tak やったー！ チャンピオン 寝癖界の神","1861950861951537309","","mineck_tak","ja","","0","0","0","https://x.com/hazuky88/status/1861950861951537309","1352471083698462722","hazuky88"
"1861950858126307536","Thu Nov 28 01:50:52 +0000 2024","1","Tak terasa gelap pun jatuh https://t.co/DU2g88OE4C","1861950858126307536","https://pbs.twimg.com/media/Gdb6cBEaAAEovCd.jpg","","in","","0","0","0","https://x.com/yu_w1nn23/status/1861950858126307536","1688269765247447040","yu_w1nn23"
"1861950842104140278","Thu Nov 28 01:50:48 +0000 2024","1","Sepanjang jalan pas berangkat masa bau sampah depok kenapa sii","1861950842104140278","","","in","Depok, Jawa Barat","0","0","0","https://x.com/BambamMluv/status/1861950842104140278","1403954291363115015","BambamMluv"
"1861950840065642955","Thu Nov 28 01:50:48 +0000 2024","0","Rezeki memang datang tak diduga diduga Iseng videoin kucing lagi tidur dikasurnya alhamdulillah banyak yg checkout komisinya juga lumayan banget. Balik modal berkali-kali lipat Anabul bawa rezeki jugaa cek SV nya disini: https://t.co/eoEgnZrtmv https://t.co/eoEgnZrtmv https://t.co/c3myOkpOrT","1861950840065642955","https://pbs.twimg.com/media/Gdb6alsbAAAHmn0.jpg","","in","","1","0","0","https://x.com/yourfav26__/status/1861950840065642955","1747825730602541056","yourfav26__"
"1861950838966727094","Thu Nov 28 01:50:48 +0000 2024","1","December Bank Holidays List: ডিসেম্বরে দেশে ১৭ জিন ব্যাঙ্ক বন্ধ বাংলায় কবে কবে? দুর্ভোগ এড়াতে জেনে নিন #BankHolidaysDecember #DecemberBankHolidays #DecemberBankHolidayslist https://t.co/aDN41wEeuC","1861950838966727094","","","bn","Kolkata","0","0","0","https://x.com/AajTakBangla/status/1861950838966727094","1309110609074626565","AajTakBangla"
"1861949418443771913","Thu Nov 28 01:50:47 +0000 2024","0","@tanyarlfes bupati yg kepilih di daerahku orang yg ga jelas poligami visi misinya jelek memiskinkan rakyat gajelas pokonya","1861950836869595453","","tanyarlfes","in","","0","0","0","https://x.com/amazeachoo/status/1861950836869595453","1502124327889637378","amazeachoo"
"1861950834067865693","Thu Nov 28 01:50:46 +0000 2024","0","sekali chentoh dgn weichang tak main hari selasa koyak aku woi","1861950834067865693","","","in","Malaysia","0","0","0","https://x.com/awjanrim/status/1861950834067865693","771927113272324096","awjanrim"
"1861950829902889004","Thu Nov 28 01:50:45 +0000 2024","0","Why? Kau orang allergic ke kalo akun i akun shipper? Kau orang paham tak konteks seolhyun tu cakap soulmate bff tu diluar dari ls? Okaylah macam elle cakap mereka soulmate because their interview bout ls. When on salon drip?","1861950829902889004","","","in","bumi","0","1","0","https://x.com/galaxynuits/status/1861950829902889004","1847606102231568386","galaxynuits"
"1861710675711836366","Thu Nov 28 01:50:40 +0000 2024","2","@cepotnova @wansrosadi @yaniarsim Lu ngatain orang desa tolol bisa apa orang kota klo gak ada orang desa lu bisa makan aja karna ada orang desa. Eluyg goblok mah","1861950807530434888","","cepotnova","in","","0","1","0","https://x.com/aimanzafran276/status/1861950807530434888","1659794206456684545","aimanzafran276"
"1861735142454349869","Thu Nov 28 01:50:40 +0000 2024","1","@amer7211 Ada bukti tak non? Kalau stkt main persepsi mcm ni..papa ko dah lama buat kerja mcm ni non..tp takda bukti kasi bukti sekali la senang hoi hoi ya hoii","1861950807115194383","","amer7211","in","Amsterdam, The Netherlands","0","0","0","https://x.com/HR020889/status/1861950807115194383","108655027","HR020889"
"1861896174548168918","Thu Nov 28 01:50:40 +0000 2024","0","@realmadridindo1 Ga tau lg pemain bintang adaptasinya jelek bgt terkesan lambat","1861950806465171648","","realmadridindo1","in","Indonesia","0","0","0","https://x.com/vulcanoise/status/1861950806465171648","349460807","vulcanoise"
"1861950647442329708","Thu Nov 28 01:50:02 +0000 2024","0","goblok goblok ketiban hp sampe bengkak kecil https://t.co/kaW8AhZzjF","1861950647442329708","https://pbs.twimg.com/media/Gdb6PLwaoAEUoZU.jpg","","in","adminnya mermaid","0","1","0","https://x.com/aathens_/status/1861950647442329708","1380911042981588996","aathens_"
"1861950642644041912","Thu Nov 28 01:50:01 +0000 2024","2","10 tahun kut tak banjir....last sampai tingkap ja ..kali ni nohhh... https://t.co/C7kY3FvbNc","1861950642644041912","https://pbs.twimg.com/ext_tw_video_thumb/1861950577812594688/pu/img/Lc41APKMrZxlYT2w.jpg","","in","𝑝𝑖𝑛𝑎𝑛𝑔","1","0","0","https://x.com/fwxz03/status/1861950642644041912","1395398579997470723","fwxz03"
"1861950060189331631","Thu Nov 28 01:49:59 +0000 2024","0","Kadang amik ubat tu tak tgk box box pulak colour biru memang tak nampak la haha","1861950634926490071","","Ayiz_ris","in","","0","0","0","https://x.com/Ayiz_ris/status/1861950634926490071","1641634286326652929","Ayiz_ris"
"1861950634737701155","Thu Nov 28 01:49:59 +0000 2024","0","polit*si ibarat isi tapi tak berisi","1861950634737701155","","","in","","0","0","0","https://x.com/upayamaksimal/status/1861950634737701155","1401710803","upayamaksimal"
"1861949783294013894","Thu Nov 28 01:49:58 +0000 2024","0","im devastated not going to his concert next week :((((( haih mmg betul betul tak ada jodoh","1861950631923318949","","lordimchangkyun","in","몬베베 7기","0","0","0","https://x.com/lordimchangkyun/status/1861950631923318949","1320077682785153024","lordimchangkyun"
"1861950630576947359","Thu Nov 28 01:49:58 +0000 2024","2","Kalau kau tak buat planning research orang yang kau interview dan expect orang tu bercerita secara oral berjam-jam pasal sejarah masa lalu ia akan either jadi borak kosong kedai kopi atau dongeng cerita sebelum tidur.","1861950630576947359","","","in","Anywhere, but here.","0","0","2","https://x.com/sifakap/status/1861950630576947359","61427851","sifakap"
"1861703141089239220","Thu Nov 28 01:49:57 +0000 2024","0","@nurulaminhamid Sebab kami duduk Kedah tapi kerja kat Penang. Hang ni tua pun bodoh.","1861950628874060152","","nurulaminhamid","in","","0","0","0","https://x.com/queenbayang/status/1861950628874060152","1592674782050365440","queenbayang"
"1861950624382034333","Thu Nov 28 01:49:56 +0000 2024","1","not sure if i have some money left for freebies ke tak hahaahahahah","1861950624382034333","","","en","","0","0","0","https://x.com/qayshuga/status/1861950624382034333","1393863500976459779","qayshuga"
"1861802463504048428","Thu Nov 28 01:49:56 +0000 2024","0","@JhonSitorus_18 PDIP itu kl berkuasa buta dan tulii. Tapi kl JD gembell..selalu menyalahkan......karma...ak ga suka jkw .PDI..tp ska jkw membuat banteng tak berdayaaa","1861950621152415906","","JhonSitorus_18","in","","0","0","0","https://x.com/NoufalTristano/status/1861950621152415906","1827647568463151104","NoufalTristano"
"1861950620200284642","Thu Nov 28 01:49:55 +0000 2024","0","asyik tak dapat je ni. Ada yang set ticket bot ke untuk beli cicak view for #PETRONASMalaysiaOpen2025","1861950620200284642","","","in","malaysia","0","0","0","https://x.com/adiiha9/status/1861950620200284642","435808774","adiiha9"
"1861950617897554085","Thu Nov 28 01:49:55 +0000 2024","0","Malam tadi ada tengok. But the saddest things is.. Tak patut kot interview that kids. Rasa mcm mmg paling tak patut. Sampai speechless budak tu.. Mesti dia akan ingat traumatised balik","1861950617897554085","","","in","shah alam power nokharom","0","0","0","https://x.com/niknursimah_/status/1861950617897554085","2190685573","niknursimah_"
"1856354247157395507","Thu Nov 28 01:49:53 +0000 2024","0","⠀ ᨳິ ⸒⠀sekali sih. Rasanya ingin mencubit pipi lamun ia tak lakukan sebab akan mengusik dengan betapa repot suaminya sekarang. Aku lupa mengirimnya padamu tapi aku merekamnya di ponselku. Kamu bisa lihat nanti saat kita sudah masuk ke dalam. Ia yakin keduanya⠀⨾⠀ ⠀","1861950611086016913","","Echeveriann","in","","0","1","0","https://x.com/Echeveriann/status/1861950611086016913","1346679227857338368","Echeveriann"
"1861949320515514502","Thu Nov 28 01:49:53 +0000 2024","0","@kaerinayo Tak gendong~ kemana mana~ tak gendong~ kemana~ mana~ enak dong? YA IYALAH org digendong #anjaz","1861950609337061801","","kaerinayo","in","Belongs to Alden — Xanders་𓂃","0","1","0","https://x.com/jeonghanniy_n/status/1861950609337061801","1722034092529893376","jeonghanniy_n"
"1861950608372297872","Thu Nov 28 01:49:53 +0000 2024","0","geli bat gw liat ketikan lu jelek jelek dh jelek gendut idup lg ini hama sbenarnya","1861950608372297872","","","in","mw tw ap mw tw bagnet 😋","0","0","0","https://x.com/chikalofbatagor/status/1861950608372297872","1462801306251194373","chikalofbatagor"
"1861248710308667398","Thu Nov 28 01:49:52 +0000 2024","0","@amirzahin93 @kim_bxlqis @_norhaslizay @501Awani Actually hujah aku byk. Tesis aku mmg explore semua bentuk assessment dlm education. My particular expertise adalah assessment dalam outcome-based education (OBE). Problem kat Msia skrg ni bukan exam tapi silabus yg tak sesuai dgn umur.","1861950605344079881","","amirzahin93","in","Skudai, Malaysia","0","0","0","https://x.com/azarimy/status/1861950605344079881","61351006","azarimy"
"1861950600726159771","Thu Nov 28 01:49:51 +0000 2024","0","semangat mas aku sing ngrasa lom nemen sak keluarga tak jak nyoblos njenengan. tapi tak akui emang warga ngene esih primitif.","1861950600726159771","","","in","24/7","0","0","0","https://x.com/rakai911/status/1861950600726159771","2245246328","rakai911"
"1861950599115452476","Thu Nov 28 01:49:50 +0000 2024","0","Kebanyakan di Kalimantan Bahkan Provinsi Sumatera Selatan Tak Termasuk! Berikut ini Perusahaan Tambang Batu Bara Terbesar di Indonesia https://t.co/ly2UVuGFEg #viral #PromediateknologiIndonesia #Timenews #TambangBatuBara #Kalimantan #FufuufafaODGJvv","1861950599115452476","","","in","North Sumatra, Indonesia","0","0","0","https://x.com/RedaksiT648/status/1861950599115452476","1803971049027248129","RedaksiT648"
"1861950593138614340","Thu Nov 28 01:49:49 +0000 2024","2","Hari2 kerja aku susahkan parents aku je. Punyalah anak tak guna.","1861950593138614340","","","in","Perak, Malaysia","0","0","0","https://x.com/99_maizatul/status/1861950593138614340","2213738556","99_maizatul"
"1861950451387863219","Thu Nov 28 01:49:15 +0000 2024","0","tak sabar nak tunggu birthday farizzuan azim","1861950451387863219","","","in","","0","0","0","https://x.com/c0wayy/status/1861950451387863219","1239238967804874752","c0wayy"
"1861175440674603196","Thu Nov 28 01:49:13 +0000 2024","0","@myslozbir @D_Tarczynski Babka się tak dziwi ze aż zmarszczek dostała za wcześnie","1861950441292173629","","myslozbir","pl","Warszawa, Polska","0","0","0","https://x.com/bartolomeo244/status/1861950441292173629","957659597984223233","bartolomeo244"
"1861898810919965154","Thu Nov 28 01:49:12 +0000 2024","0","@mineck_tak 恐ろしいことに、 そのケープに私の寝癖、勝ちました(｀・ω・´)ｷﾘｯ️","1861950437043351561","","mineck_tak","ja","","0","1","0","https://x.com/hazuky88/status/1861950437043351561","1352471083698462722","hazuky88"
"1861950431653749115","Thu Nov 28 01:49:11 +0000 2024","2","Sue belum jadi penterjemah Kiri pun tak tubuhkan lagi Biblio Press Pansing belum buka office di Msia novel pertama Hanna Alkaf belum lagi terbit ada ptandingan siapa paling banyak membaca &amp; mengulas di Goodreads. Ada Kak Najibah Kak Azzah &amp; ramai lagi Abg Nazmi &amp; Kak Nissa ","1861950434367386028","","biblio_mom","in","Sarawak, Malaysia","1","1","0","https://x.com/biblio_mom/status/1861950434367386028","1162708611807600640","biblio_mom"
"1861950429267149040","Thu Nov 28 01:49:10 +0000 2024","0","I tak tahu lagi nak cakap apa","1861950429267149040","","","in","","0","0","0","https://x.com/nengliswin/status/1861950429267149040","1793136119653257216","nengliswin"
"1861938198982934913","Thu Nov 28 01:49:07 +0000 2024","2","@EncikSood Itulerr. Masalah memang banyak kita parents pun sedar benda ni tapi kalau buar kertas kosong tak berjawab ni zaman I dulu pun ada","1861950415782441156","","EncikSood","in","Under the Pinang Tree","0","0","1","https://x.com/aswaliaaa/status/1861950415782441156","201198479","aswaliaaa"
"1861950415212040269","Thu Nov 28 01:49:07 +0000 2024","0","Berhenti ngomong jelek dan mengumpat gak boleh. Sekalipun jelek2in pjbt yg emg kualitasnya dipertanyakan atau rakyat yg pilihannya dipertanyakan jgn sampe keluar umpatan atau kata2 jelek. GAK BOLEEHHHHH @ DIAN ","1861950415212040269","","","in","your subsconscious","0","1","0","https://x.com/citrusland/status/1861950415212040269","547586429","citrusland"
"1861730488030732626","Thu Nov 28 01:49:06 +0000 2024","0","@sbyfess gapapa gapapa terserah kamu.. tapi lek kmu pacar aku ku balas dendam gak tak bales seminggu","1861950414679351687","","sbyfess","in","Kota Sidoarjo, Jawa Timur","0","0","0","https://x.com/ordinaryhumanxx/status/1861950414679351687","1196623513487986689","ordinaryhumanxx"
"1861722788488425671","Thu Nov 28 01:49:05 +0000 2024","0","@_AmranFans Tak Manager kedai mekdi mst supervisa kedai Eko","1861950408127926290","","_AmranFans","in","Moscow, Russia","0","0","0","https://x.com/BeardTriumph/status/1861950408127926290","1335600672658448386","BeardTriumph"
"1861867167328719321","Thu Nov 28 01:49:04 +0000 2024","0","@WojciechW13 @DINK_74 @thepolandnews_ Nie a kto wyżej tak napisał?","1861950403958473139","","WojciechW13","pl","","0","1","0","https://x.com/kolson131/status/1861950403958473139","1680301876737105920","kolson131"
"1861774689556979913","Thu Nov 28 01:49:03 +0000 2024","0","@kegblgnunfaedh Goblok bgt anyink","1861950400255168694","","kegblgnunfaedh","in","","0","0","0","https://x.com/lovely277378/status/1861950400255168694","1854743812368986112","lovely277378"
